track_id,artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
48953,Glass Animals,Heat Waves - Slowed,74,262248,False,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,indie-pop
53652,Mr.Children,Dance Dance Dance,39,296960,False,0.585,0.921,10,-5.2,0,0.0457,0.000136,1.33e-05,0.174,0.695,121.736,4,j-pop
20513,HarrySong;Rudeboy,Konna,53,200387,False,0.809,0.745,7,-5.34,1,0.174,0.138,0.0,0.334,0.897,102.967,4,dancehall
13061,Joe Smooth,Perfect World,5,336986,False,0.806,0.838,1,-6.7,0,0.0477,0.00376,0.867,0.05,0.89,122.6,4,chicago-house
43261,Fox Lake,IYKYK,28,258624,True,0.591,0.83,1,-5.892,1,0.139,0.00267,0.0,0.15,0.284,87.564,4,hardcore
32522,Vitor Fernandes,Me dói te ver sem mim,38,151821,False,0.662,0.735,9,-5.078,0,0.0368,0.601,1.31e-05,0.0908,0.715,156.008,4,forro
26685,Dion Timmer,Shiawase,53,217787,False,0.606,0.952,8,-2.004,1,0.217,0.0403,0.000252,0.665,0.351,74.98,4,dub
64544,Jeito Moleque;Thiaguinho,A Amizade é Tudo (feat. Thiaguinho) - Ao Vivo,48,234613,False,0.489,0.86,5,-5.237,1,0.0823,0.217,0.0,0.67,0.381,81.476,4,pagode
53649,Yeni Türkü,Maskeli Balo,41,173133,False,0.609,0.435,4,-10.651,0,0.0254,0.669,0.0,0.169,0.769,92.632,4,j-pop
785,Eddie Vedder,No More - Live,45,270466,False,0.337,0.605,7,-7.84,1,0.0277,0.862,0.0031,0.944,0.424,59.327,4,acoustic
41127,Lawineboys,Isabel,21,194000,False,0.685,0.977,1,-2.775,1,0.107,0.0943,1.62e-05,0.091,0.863,141.944,4,happy
5397,DeGoBooM,Hacha Suculenta,32,141710,False,0.771,0.692,1,-6.558,0,0.0635,0.339,0.0,0.632,0.767,115.038,4,anime
60516,Dead by April,Mystery,45,177786,False,0.513,0.977,1,-4.288,0,0.0541,0.000269,0.0,0.103,0.437,92.534,4,metalcore
18291,Kenny Rogers,I'll Be Home for Christmas,0,164906,False,0.437,0.229,9,-10.99,1,0.0296,0.729,9.06e-05,0.129,0.127,61.786,4,country
14653,keshi,xoxosos,59,153480,True,0.619,0.401,5,-10.067,1,0.0372,0.557,7.49e-06,0.112,0.257,80.002,4,chill
26271,Pendulum,The Island,30,569973,False,0.626,0.936,9,-3.518,0,0.0868,3.38e-05,0.102,0.242,0.235,126.033,4,drum-and-bass
10925,Sandie Shaw,Long Live Love - Remastered 2004,0,162133,False,0.536,0.469,0,-8.759,1,0.0571,0.599,0.0,0.237,0.898,151.58,4,british
334,Rodrigo y Gabriela,Tamacun,50,205800,False,0.588,0.914,7,-7.442,1,0.0341,0.832,0.856,0.103,0.971,128.553,4,acoustic
31512,Prateek Kuhad,Raat Raazi,33,286956,False,0.481,0.254,4,-10.642,1,0.0307,0.756,0.372,0.103,0.138,105.418,4,folk
42280,Raimundos,Sereia da Pedreira - Ao Vivo | Acústico,37,137237,True,0.58,0.95,9,-3.693,1,0.119,0.382,0.0,0.954,0.952,174.155,4,hard-rock
47832,Rival Consoles,Melodica,33,219820,False,0.094,0.145,6,-19.492,0,0.0386,0.989,0.967,0.0884,0.0371,70.077,3,idm
16402,Noisecream,The Doom Party,41,217128,False,0.699,0.837,10,-9.09,0,0.186,0.0273,0.749,0.784,0.374,109.985,4,club
87913,Roots Manuva,Witness (1 Hope),51,254466,False,0.74,0.866,6,-3.597,0,0.295,0.00128,4.32e-06,0.125,0.814,91.887,4,trip-hop
71061,Green Day,Still Breathing,61,224760,False,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,4,punk
30550,PXNDX,Doble Gracias,35,165373,False,0.506,0.943,8,-3.504,1,0.055,0.00788,0.0,0.0267,0.793,111.21,4,emo
55451,Alka Yagnik;S. P. Balasubrahmanyam,Dekha Hai Pehli Baar,50,373186,False,0.329,0.515,9,-11.252,0,0.0431,0.196,3.13e-06,0.0512,0.961,176.143,3,k-pop
50569,Sote,Forced Absence,12,409090,False,0.236,0.706,8,-10.959,1,0.0808,0.00627,0.677,0.0615,0.0407,86.414,4,iranian
83625,Arja Saijonmaa,Högt över havet,40,169226,False,0.737,0.851,9,-5.27,0,0.0288,0.415,1.04e-06,0.221,0.953,116.066,4,swedish
17093,Kyle Kinane,Way of the World,25,184786,True,0.629,0.697,8,-5.586,0,0.914,0.852,0.0,0.796,0.577,112.917,3,comedy
44919,Ricardo Iorio,Rock de la Madre Selva,21,226720,False,0.399,0.505,4,-5.191,1,0.0301,0.192,6.58e-06,0.104,0.278,118.408,4,heavy-metal
55503,Ilaiyaraaja;M. M. Manasi,Maaris Aanandhi,48,259591,False,0.637,0.355,0,-9.92,0,0.0245,0.586,0.0131,0.15,0.331,97.998,3,k-pop
9545,Dub Pistols;Natty Campbell,Wicked & Wild,16,193371,False,0.658,0.829,6,-2.751,1,0.109,0.00144,0.0326,0.205,0.843,175.092,4,breakbeat
25848,BCee;Lucy Kitchen;LSB,Surfacing - LSB Remix,19,341108,False,0.576,0.506,10,-8.162,0,0.0637,0.0214,0.365,0.118,0.0541,174.014,4,drum-and-bass
7595,Chuck Berry,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
7607,Chuck Berry,Run Rudolph Run,0,164160,False,0.682,0.776,7,-8.314,0,0.114,0.83,1.1e-05,0.17,0.959,151.799,4,blues
23703,Donna Summer,Winter Melody,0,389506,False,0.573,0.78,7,-4.813,1,0.035,0.0571,3.34e-05,0.0866,0.375,105.859,4,disco
8780,Padre Zeca,"Vem, Espirito",45,269573,False,0.382,0.546,0,-10.896,1,0.0499,0.166,0.0,0.941,0.397,131.809,4,brazil
48496,Pritam;Rekha Bhardwaj,Phir Le Aya Dil,53,285000,False,0.426,0.432,0,-9.667,1,0.0353,0.844,8.79e-05,0.13,0.615,77.004,4,indian
24253,Janusz Laskowski,Śnił mi się rodzinny dom,32,179493,False,0.71,0.73,9,-6.954,0,0.0389,0.41,0.000115,0.0757,0.867,79.982,4,disco
55831,Anuradha Paudwal;Udit Narayan,Koyal Si Teri Boli,45,338840,False,0.687,0.45,0,-10.871,0,0.128,0.799,1.37e-05,0.411,0.934,76.17,4,k-pop
27926,Felix Jaehn,Winds May Change,0,186105,False,0.712,0.923,6,-5.536,0,0.0727,0.0124,0.168,0.103,0.263,127.982,4,edm
87441,Supreme Beings of Leisure,You're Always the Sun,20,236533,False,0.779,0.693,11,-7.38,0,0.081,0.061,0.0273,0.0485,0.639,118.044,4,trip-hop
12608,Mr. Fingers,For So Long,10,313929,False,0.771,0.665,1,-14.662,1,0.0527,0.0183,0.925,0.0822,0.807,119.54,4,chicago-house
78034,Andrew Lloyd Webber;Gerard Butler;Patrick Wilson;Emmy Rossum,All I Ask Of You - Reprise,28,175400,False,0.259,0.0586,0,-17.942,1,0.0369,0.916,0.00211,0.103,0.0716,86.578,4,show-tunes
28078,Years & Years,Shine,0,255506,False,0.667,0.717,1,-5.21,0,0.0349,0.193,0.0,0.104,0.495,108.006,4,edm
57802,Bad Bunny;The Marías,Otro Atardecer,85,244444,False,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,4,latino
80198,Rebecka Aether,Redamancy,65,219268,False,0.205,0.00314,10,-37.077,1,0.0367,0.989,0.784,0.0898,0.064,68.398,4,sleep
43087,The Psycho Realm;Sick Jacken;Big Duke,Moving Through Streets,31,322320,True,0.592,0.66,10,-10.45,0,0.23,0.00776,0.00571,0.142,0.358,178.119,4,hardcore
80048,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,"Vangelo: Luca 10, 1-9",0,153480,False,0.374,0.0204,5,-27.03,1,0.0585,0.994,0.0,0.152,0.0396,110.009,5,sleep
80838,Rnwy Lites,Breathe into the Still,59,192000,False,0.0667,0.0895,0,-30.76,1,0.0417,0.849,0.633,0.111,0.102,72.956,3,sleep
11459,Janice Vidal,大哥,53,235800,False,0.595,0.435,9,-6.837,1,0.0382,0.55,0.0,0.102,0.402,135.719,4,cantopop
88539,Ati242;Patron,PMC IN THE HOUSE,39,212736,True,0.753,0.826,5,-5.921,0,0.0421,0.0424,0.0,0.281,0.486,94.052,4,turkish
20109,Tiwa Savage,Koroba,61,153876,False,0.85,0.645,11,-6.302,0,0.0611,0.358,1.12e-05,0.0925,0.93,104.022,4,dancehall
55953,Spookie Blue,Nothing But Love,19,189253,False,0.765,0.647,0,-11.348,1,0.0352,0.0559,0.00369,0.1,0.45,91.996,4,kids
40250,Cuco Sánchez,La mancornadora,26,146520,False,0.598,0.241,2,-13.767,1,0.0706,0.992,0.522,0.111,0.328,67.435,3,guitar
3513,Jóhann Jóhannsson,Chalkboard,62,65040,False,0.432,0.109,9,-15.925,0,0.0368,0.889,0.772,0.0939,0.0797,92.682,4,ambient
88643,Motive,Bi Sıkıntı Yok,39,193611,False,0.762,0.915,1,-4.684,0,0.0821,0.462,0.0,0.0905,0.483,94.992,4,turkish
76257,Junior Gonzalez;Larry Harlow,Sexo,26,349733,False,0.652,0.696,7,-7.248,0,0.0373,0.795,0.00589,0.311,0.675,100.013,4,salsa
61697,Nils Hoffmann;Julia Church,9 Days - Extended Mix,30,355376,False,0.782,0.492,5,-11.157,1,0.0459,0.011,0.525,0.0903,0.0881,120.014,4,minimal-techno
20005,Shenseea;Tyga,Blessed (with Tyga),58,145813,True,0.858,0.735,1,-4.854,1,0.329,0.0344,1.41e-06,0.468,0.364,108.019,4,dancehall
35141,Protex,A Place In Your Heart,24,145149,False,0.256,0.958,1,-7.067,1,0.124,0.0101,0.0,0.182,0.51,182.84,4,garage
69445,Hardwell;KAAZE;Jonathan Mendelsohn,We Are Legends (Mix Cut),45,209854,False,0.317,0.857,6,-2.397,0,0.0529,0.0179,7.44e-05,0.216,0.0581,128.079,4,progressive-house
49961,JPEGMAFIA,I Cannot Fucking Wait Til Morrissey Dies,51,86778,True,0.695,0.849,9,-5.688,0,0.093,0.233,0.000842,0.385,0.623,140.092,4,industrial
49205,Sajjan Raj Vaidya,Hawaijahaj,47,325263,False,0.342,0.215,11,-17.445,1,0.054,0.796,0.000125,0.112,0.213,67.095,4,indie-pop
35241,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Shelter Mountain,16,250520,False,0.144,0.262,9,-21.228,1,0.0641,0.876,0.755,0.144,0.0345,94.43,4,german
6966,Steep Canyon Rangers,In the Next Life,22,248760,False,0.482,0.624,0,-7.243,1,0.0325,0.219,0.0,0.119,0.665,156.149,4,bluegrass
71248,Kid Abelha,Por que não eu? - Acústico,50,205533,False,0.617,0.446,4,-11.506,1,0.0265,0.622,0.000309,0.14,0.294,133.272,4,r-n-b
86572,Omiki;Planet 6;Ankit Sharda,Krishna (feat Ankit Sharda),33,401142,False,0.589,0.822,11,-7.405,1,0.0511,0.015,0.686,0.0895,0.584,140.0,4,trance
82970,Pepper and Po,Breaking News,31,157576,False,0.692,0.305,3,-14.608,1,0.416,0.688,0.325,0.0772,0.123,126.387,3,study
26295,Hybrid Minds,Objects,16,73764,False,0.487,0.522,2,-9.588,0,0.0335,0.0398,0.0482,0.279,0.0582,113.554,5,drum-and-bass
63640,Josh Groban,Play Me,25,206373,False,0.463,0.334,5,-10.853,1,0.0293,0.624,0.000318,0.0934,0.375,143.978,3,opera
46940,Hank Williams,Swing Wide Your Gate Of Love,10,141333,False,0.492,0.292,0,-11.851,1,0.041,0.946,0.0,0.587,0.647,167.968,4,honky-tonk
7845,Cold War Kids;Bishop Briggs,So Tied Up,58,189506,False,0.587,0.894,0,-4.184,0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,4,blues
82627,"Sarah, the Illstrumentalist",Purple Clouds,23,135000,False,0.677,0.38,7,-9.984,1,0.0667,0.186,0.793,0.127,0.27,145.503,4,study
65104,Exaltasamba,A Carta - Ao Vivo,43,292280,False,0.383,0.689,9,-8.44,1,0.0526,0.682,0.0,0.727,0.563,163.795,4,pagode
49880,Locked Club,It's My Rave,34,325923,False,0.676,0.909,1,-5.414,1,0.0451,4.8e-05,0.00269,0.107,0.317,129.982,4,industrial
37440,Slowgold,Aska,20,204678,False,0.17,0.143,7,-16.568,1,0.0387,0.773,0.272,0.215,0.0467,87.062,4,goth
15656,M. S. Subbulakshmi;Radha Viswanathan,Nama Ramayana - Ragamalika - Mssubbulakshmi,30,691186,False,0.652,0.478,7,-7.663,1,0.0553,0.962,2.42e-05,0.703,0.83,113.691,4,classical
45560,Mac Miller;Chief Keef,Cut the Check,2,170706,False,0.842,0.685,1,-8.08,1,0.251,0.0473,0.0,0.119,0.499,99.981,4,hip-hop
23402,Aaron Carl,Satisfy U,5,292453,False,0.826,0.554,1,-9.322,1,0.0676,0.00754,0.88,0.347,0.718,124.991,4,detroit-techno
75996,Domingo Quiñones,El Cantante,0,295080,False,0.692,0.756,7,-5.235,1,0.0563,0.555,0.0,0.199,0.819,92.781,4,salsa
12394,Felix Da Housecat;Dave The Hustler;Blakk Hazel,Sweat!,13,170400,False,0.909,0.494,3,-12.508,0,0.0681,0.00124,0.17,0.0801,0.734,124.988,4,chicago-house
44647,Barilari,El Show Debe Continuar,23,245904,False,0.509,0.577,11,-10.299,0,0.0316,0.00219,1.26e-05,0.295,0.218,84.048,4,heavy-metal
7623,Chuck Berry,You Never Can Tell - 1964 Single Version,0,163066,False,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,blues
49921,VNV Nation,The Farthest Star,25,292973,False,0.552,0.937,9,-6.738,0,0.0488,0.0232,0.00268,0.102,0.347,134.98,4,industrial
33880,MC Ingryd;Mandragora,Vapo Vapo (Remix),60,160112,True,0.789,0.886,1,-3.6,1,0.138,0.00117,0.000805,0.0797,0.0393,149.966,4,funk
45755,Karan Aujla;Gurlez Akhtar,It Ain't Legal,59,214405,False,0.746,0.637,7,-5.816,0,0.161,0.00155,0.0,0.404,0.32,89.986,4,hip-hop
71375,Baby Do Brasil,Menino do Rio,45,263733,False,0.38,0.548,0,-9.26,1,0.0333,0.73,0.000142,0.31,0.395,152.498,4,r-n-b
72436,Chuck Berry,Roll Over Beethoven,60,144600,False,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,4,rock-n-roll
10713,George Ogilvie,October,55,307401,False,0.685,0.53,5,-7.25,1,0.0325,0.574,0.0,0.0845,0.19,117.985,4,british
72768,Elvis Presley,Hurt,57,127453,False,0.607,0.479,2,-10.492,1,0.0273,0.894,0.668,0.182,0.587,111.368,3,rock-n-roll
72516,Los Teen Tops,Rock Nena Linda (Rock Pretty Baby),31,107533,False,0.525,0.641,4,-6.825,1,0.0793,0.572,0.0,0.253,0.919,95.273,4,rock-n-roll
51648,Beenie Man;Redman;Wyclef Jean;RockWilder,Love Me Now - Rockwilder Remix,24,229000,False,0.57,0.766,8,-4.181,1,0.38,0.0329,0.0,0.0639,0.883,99.585,4,j-dance
216,Landon Pigg,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic
72493,Palito Ortega,Se Parece a Mi Mama,32,168437,False,0.688,0.33,7,-13.732,0,0.0327,0.564,0.0,0.315,0.935,121.73,4,rock-n-roll
10228,DJ Fixx,We Run This - Original Mix,11,247383,False,0.749,0.934,8,-5.804,0,0.0498,0.00891,0.0642,0.0795,0.582,130.002,4,breakbeat
47409,Rival Consoles,Scanning,15,267173,False,0.383,0.29,8,-23.263,1,0.0809,0.104,0.872,0.108,0.112,114.26,4,idm
51775,Jah Vinci,High in Yah,22,193608,True,0.575,0.839,5,-4.435,0,0.353,0.0157,0.0,0.313,0.8,129.815,5,j-dance
86486,Omiki,Devil in Me,48,194571,False,0.37,0.949,4,-5.119,0,0.14,0.0121,0.0978,0.356,0.0356,140.061,4,trance
26472,LSB;DRS,Faded,15,314305,False,0.612,0.808,6,-5.122,0,0.0769,0.00113,0.574,0.0836,0.649,174.068,4,drum-and-bass
8056,B.B. King;Paul Carrack,Bring It On Home To Me,58,190373,False,0.425,0.489,0,-9.063,1,0.0268,0.0162,0.000111,0.106,0.497,96.777,3,blues
44969,Kotiteollisuus,Ei kukaan,20,329333,False,0.594,0.78,10,-6.204,0,0.0278,0.00836,0.72,0.0923,0.365,88.009,4,heavy-metal
59704,Kit Chan,天冷就回來,22,256079,False,0.629,0.308,0,-7.544,1,0.0544,0.862,0.0,0.121,0.373,132.062,4,mandopop
40029,Kiko Revatta,Tu Eres,31,204026,False,0.599,0.585,7,-6.506,1,0.0521,0.643,2.68e-05,0.16,0.845,79.006,4,guitar
4379,Project AER;v i v,I'm Okay,6,180999,False,0.651,0.12,9,-19.113,1,0.0293,0.951,0.923,0.0971,0.0562,112.011,4,ambient
23134,Terrence Parker;Kings Of Tomorrow,Saved Forever (C2 Mix) / Let Me Tell You Something (Sandy Rivera & C. Castel's Accapella),9,291363,False,0.815,0.811,6,-7.269,0,0.0531,0.00103,0.000881,0.2,0.746,122.987,4,detroit-techno
78474,Andrew Lloyd Webber;The Andrew Lloyd Webber Orchestra;Simon Lee,The Phantom Of The Opera Symphonic Suite - Pt.5,22,132200,False,0.179,0.131,2,-18.233,1,0.0351,0.907,0.893,0.362,0.0368,77.623,4,show-tunes
32806,Vegedream;Ninho,Elle est bonne sa mère,67,196880,True,0.787,0.741,4,-5.484,0,0.0592,0.329,1.88e-05,0.341,0.466,105.0,4,french
74609,Сергей Захаров,Как пела эта скрипка,0,222746,False,0.251,0.794,1,-4.483,1,0.054,0.791,1.84e-05,0.174,0.197,86.09,3,romance
61807,Milton Nascimento,Rosa Maria,0,295133,False,0.584,0.46,11,-9.491,0,0.0336,0.774,9.21e-05,0.147,0.681,151.995,4,mpb
38386,The Tony Danza Tapdance Extravaganza,Bill Dance Lands the Big One,12,190880,False,0.22,0.973,1,-7.247,0,0.0906,3.6e-06,0.895,0.0861,0.126,82.508,4,grindcore
76769,Diogo Nogueira,A Mil Por Hora - Ao Vivo,35,183719,False,0.708,0.815,2,-6.769,1,0.0413,0.635,1.07e-06,0.0662,0.961,96.001,4,samba
36852,The Knife,High School Poem,30,83707,False,0.658,0.592,6,-10.198,0,0.0472,0.0425,0.283,0.104,0.623,101.968,4,goth
89278,Monjes Tibetanos,Cuencos Tibetanos,26,364999,False,0.308,0.0738,0,-25.906,0,0.047,0.926,0.0488,0.106,0.0559,71.61,3,world-music
67295,Harshdeep Kaur;Benny Dayal,Uff,60,272112,False,0.783,0.671,5,-8.572,1,0.064,0.294,0.0,0.134,0.651,141.996,4,pop-film
61306,Andrea Roma;Leusin,Still Loving,44,218536,False,0.856,0.672,7,-6.848,0,0.0497,0.407,0.605,0.244,0.0579,123.04,4,minimal-techno
48295,Pritam;Yo Yo Honey Singh;Armaan Malik;Shashwat Singh;Amitabh Bhattacharya,"De Taali (From ""Bhool Bhulaiyaa 2"")",67,210163,False,0.818,0.899,1,-3.667,1,0.117,0.157,0.0,0.0725,0.736,120.016,4,indian
84362,CHVRCHES,Good Girls,38,199455,True,0.452,0.798,8,-6.25,1,0.0582,0.00334,0.00167,0.215,0.32,173.997,4,synth-pop
31882,Zezo,O Vagabundo,44,156893,False,0.817,0.818,10,-4.482,0,0.0295,0.559,2.88e-06,0.338,0.63,111.024,4,forro
27633,Gentlemens Club;Que Fieri,Money Talk,44,195000,True,0.619,0.611,0,-6.65,1,0.129,0.0685,8.13e-05,0.595,0.311,159.987,4,dubstep
11819,Andy Lau,忘情水,48,266000,False,0.576,0.465,5,-11.99,1,0.0353,0.643,5.5e-06,0.336,0.305,135.913,4,cantopop
48603,Pritam;Arijit Singh;Shilpa Rao,Kalank (Bonus Track),48,308135,False,0.567,0.671,10,-7.668,1,0.0397,0.492,5.86e-05,0.102,0.313,117.919,4,indian
1836,BaianaSystem;Buguinha Dub;Antonio Carlos & Jocafi;Orquestra Afrosinfônica,Água (Adubada),18,206848,False,0.486,0.586,2,-8.539,0,0.032,0.638,0.59,0.966,0.393,96.954,4,afrobeat
54281,Twiddle,Meant To Be,33,194393,False,0.626,0.62,5,-6.739,1,0.0447,0.00312,0.0,0.603,0.753,101.05,4,j-rock
46678,Crazy Otto,Darktown Strutters Ball,11,143373,False,0.653,0.355,6,-19.74,0,0.0453,0.734,0.903,0.0731,0.891,95.479,4,honky-tonk
87411,UNKLE,Unreal,43,308373,False,0.624,0.819,8,-7.428,0,0.0299,0.106,0.897,0.137,0.54,105.133,4,trip-hop
34024,Tasha & Tracie;Pizzol,Wanna Be's (intro),46,103984,False,0.595,0.63,11,-7.548,0,0.486,0.537,1.57e-06,0.729,0.369,138.999,4,funk
6227,Bathory,A Fine Day to Die - Remastered,16,503213,False,0.187,0.956,0,-4.753,1,0.0962,0.000997,0.204,0.179,0.0362,122.703,4,black-metal
44278,Pappo,Longchamps Boogie,36,312173,False,0.56,0.608,9,-15.624,1,0.0394,0.000672,0.35,0.142,0.888,141.036,4,heavy-metal
25448,Alan Menken,Aladdin's Hideout,38,115136,False,0.17,0.0722,0,-22.991,1,0.0416,0.905,0.705,0.104,0.0608,115.062,5,disney
16801,Yawning Portal,C2u,15,209426,False,0.2,0.325,7,-12.053,0,0.0338,0.768,1.26e-05,0.189,0.0971,82.394,5,club
32438,Aviões do Forró,Fazer Valer (Ao Vivo),39,182555,False,0.626,0.949,4,-6.927,0,0.0527,0.643,2.5e-05,0.361,0.97,184.074,4,forro
64117,Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,"Verdi: Aida, Act 2: ""Su! del Nilo al sacro lido"" (Chorus, Amneris, Aida)",21,169373,False,0.286,0.166,8,-17.15,1,0.0421,0.982,0.000864,0.0384,0.0385,90.051,4,opera
19804,Alesso;Katy Perry,When I'm Gone,0,161266,False,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,4,dance
2842,Panteon Rococo;Santa Fe Klan,Hasta Que Te Conocí,46,322533,False,0.482,0.684,11,-4.117,0,0.0468,0.182,0.0,0.0776,0.328,104.724,4,alt-rock
12602,Felix Da Housecat,What She Wants,11,308333,False,0.654,0.975,0,-4.76,1,0.241,0.0936,3.24e-05,0.336,0.66,190.044,3,chicago-house
87274,9 Lazy 9,Black Jesus,53,245493,False,0.839,0.595,10,-9.179,0,0.0499,0.0631,0.825,0.182,0.523,94.759,4,trip-hop
88708,Sagopa Kajmer,Leyli,37,197696,False,0.856,0.596,8,-6.388,0,0.207,0.391,6.49e-06,0.104,0.578,94.973,4,turkish
85175,Carlos Gardel,Milonga Del 900,22,183013,False,0.7,0.22,2,-11.682,1,0.163,0.988,0.0,0.13,0.703,84.449,4,tango
67021,Arijit Singh,"Kabhi Jo Baadal Barse (From ""Jackpot)",64,254300,False,0.451,0.449,0,-6.702,0,0.0293,0.261,0.0,0.143,0.217,149.768,4,pop-film
39918,The Wallflowers,6th Avenue Heartache,59,337400,False,0.454,0.853,5,-6.494,1,0.0367,0.046,0.000198,0.334,0.531,150.081,4,grunge
25954,The Prototypes,Millennia,18,270344,False,0.37,0.945,1,-3.8,1,0.182,8.85e-05,0.754,0.328,0.191,174.019,4,drum-and-bass
7970,Allman Brothers Band,Midnight Rider,72,180066,False,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,4,blues
27261,ILLENIUM;Said The Sky;Thoreau,Where'd U Go (Thoreau Rework),41,215172,False,0.491,0.84,2,-8.495,1,0.354,0.302,0.0,0.0943,0.446,174.014,4,dub
56937,J Balvin;Bad Bunny,LA CANCIÓN,2,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin
47927,Casino Versus Japan,It's Very Sunny,37,285666,False,0.727,0.676,10,-7.935,1,0.0415,0.0886,0.612,0.0998,0.925,171.157,4,idm
21232,Claustrofobia,Metal Malóka,25,212400,True,0.214,0.998,4,-1.78,0,0.324,0.228,7.83e-06,0.342,0.055,74.602,4,death-metal
12715,Glenn Underground,Colouration,35,310040,False,0.862,0.664,10,-8.918,0,0.0886,0.000232,0.939,0.0494,0.618,125.761,4,chicago-house
24702,Lebo M.,"He Lives In You - From ""Rhythm Of The Pride Lands""",51,187746,False,0.777,0.428,1,-14.023,0,0.0355,0.645,4.77e-05,0.0478,0.456,114.866,4,disney
5771,Mystifier,Aleister Crowley And Ordo Templi Orientis,19,483586,False,0.153,0.83,0,-17.787,1,0.163,0.00161,0.267,0.0637,0.121,82.773,3,black-metal
63429,Dan Gibson's Solitudes,Forest Ridge,20,573040,False,0.193,0.105,0,-28.109,0,0.0586,0.738,0.0168,0.197,0.0992,74.546,3,new-age
78854,Amy Macdonald,This Christmas Day,1,218798,False,0.248,0.572,10,-6.827,1,0.0429,0.278,0.0,0.139,0.228,205.458,3,singer-songwriter
55829,NCT 127,Kick It,63,233013,False,0.681,0.847,7,-2.462,1,0.0869,0.0306,0.0,0.0808,0.507,167.031,4,k-pop
11613,Alan Tam,"愛的逃兵 - 電影 ""愛的逃兵"" 歌曲",22,269960,False,0.409,0.211,10,-19.817,1,0.0311,0.636,1.71e-06,0.0906,0.238,160.029,4,cantopop
4938,Official HIGE DANdism,I Love... - LIVE,23,356493,False,0.382,0.86,9,-6.344,1,0.0763,0.0402,0.0,0.736,0.218,171.911,4,anime
20467,Shaneil Muir,Stay A While,27,169263,True,0.85,0.715,6,-5.828,1,0.0723,0.698,0.0,0.108,0.966,126.757,5,dancehall
18718,Mitchell Tenpenny,Truth About You,66,203036,False,0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,4,country
45518,Hiphop Tamizha;Anirudh Ravichander,"Takkunu Takkunu - From ""Mr. Local""",62,212727,False,0.811,0.587,8,-10.091,1,0.0872,0.0829,0.0,0.173,0.758,110.027,4,hip-hop
37686,Sore Throat,Hang Norman Tebbit,15,58493,False,0.311,0.877,4,-7.101,1,0.0481,0.000124,0.946,0.0908,0.372,82.505,4,grindcore
75214,Mathias.,Chance,37,109766,True,0.648,0.557,11,-9.156,1,0.0797,0.0615,0.0,0.12,0.0961,175.139,5,sad
63709,Il Volo,Un Amore Cosi' Grande - Live From The Detroit Opera House,24,199933,False,0.184,0.601,10,-4.744,1,0.0494,0.75,1.37e-06,0.972,0.0796,74.219,4,opera
30172,ilyTOMMY,Princess Bubblegum,68,95708,False,0.589,0.484,7,-11.613,1,0.0742,0.42,0.0385,0.109,0.0726,139.998,4,emo
52337,Seiko Matsuda,ボーイの季節(SEIKO STORY〜80's HITS COLLECTION〜),32,276213,False,0.549,0.449,4,-8.832,1,0.0255,0.719,3.06e-06,0.183,0.378,100.47,4,j-idol
2819,Os Paralamas Do Sucesso,Uns Dias,45,244800,False,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,4,alt-rock
52408,Akina Nakamori,赤い鳥逃げた,29,308053,False,0.654,0.885,9,-8.293,0,0.0457,0.026,0.00275,0.311,0.57,107.014,4,j-idol
1709,Dos Santos,El Pescador,17,213186,False,0.562,0.722,4,-5.625,0,0.028,0.0132,0.897,0.114,0.887,100.747,4,afrobeat
53972,Big Star,Thirteen,54,154480,False,0.456,0.344,0,-10.296,0,0.0298,0.565,9.19e-06,0.114,0.359,117.116,4,j-pop
6513,J.D. Crowe & The New South,Rock Salt & Nails,28,185000,False,0.383,0.208,4,-13.747,1,0.0286,0.714,0.0,0.319,0.3,143.667,3,bluegrass
