track_id,artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
66972,Mithoon;Arijit Singh;Sayeed Quadri,"Kitni Haseen Hogi (From ""Hit - The First Case"")",64,330906,False,0.473,0.473,8,-9.49,0,0.0333,0.361,0.0,0.109,0.358,102.787,4,pop-film
76261,Mr Black El Presidente,Vivo por Ti,27,264120,False,0.802,0.884,0,-4.864,0,0.0333,0.246,9.77e-06,0.0429,0.869,114.01,4,salsa
28968,FRENSHIP;Emily Warren,Capsize,67,237706,False,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,4,electro
27349,QUIX;Amba Shepherd,Heads Or Tails,46,227586,False,0.72,0.681,3,-3.19,0,0.0491,0.0289,0.000147,0.216,0.558,145.046,4,dub
86799,LTN;Ghostbeat;Nina Carr,Captivated,48,187118,False,0.737,0.741,7,-6.638,1,0.0302,0.118,0.504,0.148,0.212,117.99,4,trance
16917,The Magnetic Fields,(I Want to Join A) Biker Gang,18,141120,False,0.587,0.852,7,-6.195,1,0.0508,0.69,0.46,0.329,0.487,118.265,4,club
82736,Wibke Komi,Catch The Wave,10,125217,False,0.903,0.249,9,-13.066,0,0.0896,0.906,0.794,0.099,0.475,91.895,4,study
26179,Keeno,Eos,17,206593,False,0.625,0.709,3,-7.104,0,0.0393,0.00496,0.733,0.0798,0.0574,116.009,5,drum-and-bass
3747,Ludovico Einaudi,Time Lapse,55,331400,False,0.593,0.138,5,-25.831,0,0.0452,0.963,0.809,0.0903,0.172,125.039,4,ambient
49600,Cafuné,Tek It,1,191823,False,0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4,indie
4206,Odina,I'm Not Asking,39,170160,False,0.28,0.299,9,-9.68,0,0.0298,0.856,0.0295,0.104,0.109,155.035,4,ambient
49984,Centhron,Pornoqueen,25,223253,False,0.501,0.99,8,-5.44,0,0.0488,0.000129,0.727,0.33,0.59,145.031,4,industrial
31300,Kibariye,Buz,46,278569,False,0.59,0.679,7,-5.956,0,0.101,0.347,0.0,0.05,0.629,158.939,4,folk
40193,Claudio Estrada,Herida De Amor,25,180066,False,0.642,0.0515,10,-25.718,1,0.0413,0.809,9.41e-05,0.118,0.69,94.898,4,guitar
69258,MOGUAI;Cheat Codes,Hold On (feat. Cheat Codes) - 2020 Edit,52,144909,False,0.622,0.802,9,-4.969,0,0.167,0.17,0.0,0.263,0.764,124.859,4,progressive-house
72916,Red Hot Chili Peppers,Tippa My Tongue,0,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock
45205,The PropheC,Kina Chir,72,216026,False,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,4,hip-hop
11325,my little airport,rm1210,35,122789,False,0.606,0.473,10,-10.077,1,0.0374,0.801,0.000839,0.0979,0.209,97.594,3,cantopop
80969,Omar Apollo,Evergreen (You Didn’t Deserve Me at All),0,216680,False,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul
8007,J.J. Cale,Magnolia,58,203960,False,0.707,0.175,0,-20.196,1,0.0455,0.302,0.254,0.109,0.442,74.233,4,blues
27524,Seven Lions;Jason Ross;Jonathan Mendelsohn,Ocean (feat. Jonathan Mendelsohn),45,225675,False,0.499,0.791,3,-3.735,1,0.0539,0.0685,1.89e-05,0.138,0.25,99.943,4,dubstep
85641,Adriana Varela,El Morocho y el Oriental,17,147800,False,0.703,0.373,7,-12.037,1,0.103,0.832,0.0,0.123,0.678,99.9,4,tango
88227,Motive,Nwa,42,193689,False,0.709,0.783,4,-7.175,0,0.322,0.298,0.0,0.348,0.728,163.828,4,turkish
30993,When Chai Met Toast,Forever,41,229161,False,0.607,0.737,11,-7.55,1,0.047,0.12,0.169,0.256,0.697,77.493,4,folk
69605,twoloud,Greatest DJ,50,189514,False,0.55,0.961,2,-3.05,1,0.0412,0.000629,0.763,0.0718,0.0391,128.027,4,progressive-house
21950,Furkan Sert,Turkey - Original Mix,40,341057,False,0.772,0.322,9,-14.619,0,0.0535,0.195,0.83,0.0942,0.237,120.0,4,deep-house
29622,Bonobo,Cirrus,59,352246,False,0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,4,electronic
44378,Malon,Grito De Pilaga,28,284893,False,0.204,0.913,2,-7.034,1,0.102,0.000212,4.46e-06,0.209,0.388,181.44,4,heavy-metal
86846,Astrix,Dharma,23,535240,False,0.685,0.898,11,-5.778,0,0.0469,0.000143,0.867,0.331,0.0268,139.986,4,trance
21782,James Hype;Tita Lau,B2B,54,160000,False,0.799,0.956,0,-6.407,1,0.0679,0.00545,0.568,0.064,0.922,123.998,4,deep-house
76494,Monobloco,Pra São Jorge,38,191680,False,0.79,0.62,3,-7.445,1,0.0621,0.412,0.0,0.14,0.769,115.016,4,samba
61237,Slam;Hertz,Recreate - Slam Rework,20,356016,False,0.654,0.951,11,-7.718,0,0.0448,4.71e-06,0.913,0.0407,0.176,138.002,4,minimal-techno
26750,Krewella,Live for the Night,50,206480,True,0.499,0.843,6,-2.224,1,0.113,0.0138,0.0,0.124,0.533,127.932,4,dub
64625,Thiaguinho,Retratos E Canções - Ao Vivo,47,217871,False,0.495,0.72,7,-7.233,1,0.0467,0.522,2.03e-05,0.765,0.412,159.814,4,pagode
56242,Mini Pop Kids,Can't Hold Us,13,257972,False,0.651,0.901,11,-5.546,0,0.0615,0.274,0.0,0.257,0.673,146.036,4,kids
38112,Manger Cadavre?,Fracasso,12,107106,False,0.209,0.801,1,-8.36,1,0.084,5.58e-05,0.936,0.134,0.506,174.701,4,grindcore
82915,Sless Praismo,Hands Up,10,146823,False,0.72,0.739,3,-6.424,0,0.105,0.031,0.132,0.0759,0.823,85.225,4,study
88310,Emel Sayın,Bak Yeşil Yeşil,41,242677,False,0.453,0.452,10,-7.806,1,0.0362,0.954,0.00728,0.336,0.44,99.16,4,turkish
22619,Hadise,Sıfır Tolerans,62,225794,False,0.755,0.834,6,-6.021,0,0.0662,0.00509,0.0,0.18,0.558,127.981,4,deep-house
23722,Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",76,196213,False,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,4,disco
75770,Tito Nieves,Algo de Mi,30,261407,False,0.773,0.682,4,-10.246,0,0.0809,0.119,0.0,0.107,0.7,97.483,4,salsa
77002,Henrique & Juliano,Colega De Caso - Ao Vivo,55,186682,False,0.511,0.418,7,-7.388,1,0.0416,0.821,0.0,0.926,0.465,118.795,4,sertanejo
56296,Electric Slide DJ's,Waka Waka,14,202677,False,0.733,0.851,6,-4.877,0,0.284,0.255,0.0,0.0877,0.892,126.943,4,kids
66554,Smyang Piano,Tokyo,40,182471,False,0.689,0.246,5,-20.274,0,0.0392,0.98,0.923,0.139,0.198,129.921,4,piano
7567,Chuck Berry,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
81554,Mägo de Oz,El cantar de la luna oscura (Versión 2006),34,313400,False,0.318,0.91,2,-3.494,0,0.109,0.387,5.61e-05,0.18,0.654,127.518,4,spanish
59778,Hebe Tien,諷刺的情書,48,258533,False,0.477,0.473,7,-6.35,1,0.0396,0.723,0.0,0.0754,0.431,155.875,4,mandopop
80821,White Noise Sleep Sounds,Soothing White Noise - Loopable With No Fade,32,65248,False,0.0,0.000687,10,-49.531,0,0.0,0.908,0.943,0.101,0.0,0.0,0,sleep
48310,Pritam;Amit Mishra;Shilpa Rao,Bulleya,62,348965,False,0.552,0.769,2,-4.504,0,0.0465,0.497,0.0,0.112,0.702,86.957,4,indian
4431,majiko,Kokoronashi,62,273583,False,0.528,0.593,1,-3.68,1,0.0545,0.289,0.00054,0.0724,0.351,167.238,4,anime
22926,Inner City;Frankie Knuckles;David Morales,Whatcha Gonna Do With My Lovin' - Def Mix,11,507800,False,0.754,0.602,11,-12.539,0,0.039,0.00224,0.131,0.539,0.753,105.602,4,detroit-techno
48521,VIBIE;Soham;Pritam,In Dino - Lofi Flip,50,273880,False,0.218,0.387,0,-11.676,1,0.0478,0.9,0.00196,0.172,0.122,168.989,4,indian
44828,Kotiteollisuus,Emmauksen tiellä,21,300573,False,0.487,0.742,6,-6.941,1,0.0328,0.000526,0.00254,0.154,0.412,130.977,4,heavy-metal
57784,Ñejo,No Lo Pienses Mas,46,182293,True,0.838,0.83,7,-6.123,1,0.0645,0.0142,0.0617,0.184,0.846,93.019,4,latino
64362,Exaltasamba,"Até O Sol Quis Ver - Ao Vivo Na Ilha Da Magia,Brasil/2008",56,236382,False,0.614,0.437,4,-10.75,1,0.0366,0.656,0.0,0.681,0.773,147.976,4,pagode
87927,Roots Manuva,Dem Phonies,17,266373,True,0.845,0.701,10,-8.158,0,0.215,0.0955,0.0,0.0929,0.818,105.935,4,trip-hop
81007,Frank Ocean,Nights,80,307151,True,0.457,0.551,5,-9.36,0,0.167,0.427,1.15e-06,0.113,0.428,89.87,4,soul
11525,Janice Vidal,我的視角,44,222855,False,0.518,0.401,6,-7.908,1,0.0665,0.862,0.0,0.112,0.401,129.652,4,cantopop
22528,Knoxa;Jordan Shaw,Said Goodbye,46,191612,False,0.68,0.775,10,-7.565,0,0.0415,0.188,0.0176,0.099,0.689,123.995,4,deep-house
40364,Randy Lorenzo,Island Style,23,315933,False,0.353,0.178,0,-19.461,1,0.0503,0.891,0.93,0.12,0.508,152.695,4,guitar
4950,MegaR,Baki vs Oliva Rap. Pentágono Negro,37,235671,False,0.582,0.958,10,-4.685,0,0.247,0.567,0.0,0.348,0.29,96.248,4,anime
70664,El Otro Yo,No Me Importa Morir,38,194000,False,0.505,0.948,0,-5.372,1,0.0673,0.125,0.00365,0.247,0.557,151.212,4,punk-rock
67850,Trevor Daniel,Falling,79,159381,False,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,pop
66784,Kenzie Smith Piano,Shigatsu Wa Kimi No Uso - Otouto Mitai na Sonzai,41,189668,False,0.448,0.164,3,-17.712,1,0.0943,0.955,0.858,0.106,0.107,129.087,4,piano
62109,Lulu Santos,Adivinha o quê,41,300933,False,0.84,0.442,4,-13.497,0,0.0638,0.403,5.28e-05,0.057,0.968,118.839,4,mpb
8207,Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,72,234866,False,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,4,blues
12361,Gershon Jackson;Mat.Joe;Sonny Fodera,Take It Easy - Sonny Fodera & Mat.Joe Remix,14,407591,False,0.948,0.411,10,-7.538,0,0.0507,0.001,0.00451,0.0584,0.205,123.992,4,chicago-house
84176,Limahl,Never Ending Story,0,213120,False,0.752,0.538,11,-13.293,1,0.0315,0.0629,8.8e-05,0.0767,0.752,123.028,4,synth-pop
11961,Alan Tam,吻別,19,254466,False,0.431,0.212,0,-16.007,0,0.0313,0.742,2.32e-05,0.144,0.141,139.308,4,cantopop
81835,Cyclo;Rid3r,Hollows,29,221538,False,0.536,0.496,9,-13.503,1,0.358,0.637,0.0,0.084,0.397,92.128,4,spanish
69023,KSHMR,Ready To Love,62,188852,False,0.598,0.815,11,-4.481,1,0.0858,0.0606,0.0,0.176,0.383,121.986,4,progressive-house
36395,Rachel Novaes,Ele Vem Pra Te Salvar,39,316573,False,0.515,0.536,3,-4.829,1,0.0245,0.436,0.0,0.145,0.16,80.975,4,gospel
42245,Extreme,Play With Me,59,211440,False,0.495,0.868,6,-8.89,1,0.0548,0.00586,0.00139,0.111,0.273,101.346,4,hard-rock
89700,Housefires,Open Space,50,456981,False,0.319,0.229,2,-10.504,1,0.0324,0.888,0.000167,0.11,0.146,123.835,4,world-music
13829,Rolf Zuckowski,Ich kenn' ein Haus (Das Kindergartenfest),31,136173,False,0.78,0.446,5,-11.237,1,0.0454,0.738,0.0,0.11,0.538,107.972,4,children
15261,Andrea Bocelli;Reba McEntire,Blue Christmas,0,256880,False,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92e-06,0.0969,0.131,77.89,4,classical
57687,Luny Tunes;Daddy Yankee;Don Omar;Wisin & Yandel,Mayor Que Yo 3,1,304746,False,0.715,0.964,1,-3.176,0,0.162,0.0985,0.0,0.291,0.535,91.976,4,latino
30034,The Maine,Santa Stole My Girlfriend,0,182960,False,0.677,0.493,7,-6.595,1,0.0323,0.601,0.0,0.306,0.738,107.993,4,emo
24254,Frank Neuenfels,Wolkenflieger,31,230243,False,0.734,0.963,7,-4.333,1,0.0309,0.00818,3.61e-06,0.189,0.952,129.968,5,disco
10247,Rabbit In The Moon,Out of Body Experience - Burning Spear,11,536377,False,0.728,0.718,2,-8.699,1,0.0467,0.00932,0.842,0.219,0.261,129.296,4,breakbeat
64325,Jorge Castro,Con Te Partiro,19,244866,False,0.266,0.457,7,-8.733,1,0.0339,0.825,0.0096,0.233,0.345,135.248,3,opera
22555,Patrice Bäumel,Mile High Gang,0,434026,False,0.807,0.455,9,-15.615,0,0.0563,0.00858,0.916,0.108,0.041,125.028,3,deep-house
28587,Charli XCX;Rina Sawayama,Beg for You,0,168053,False,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4,electro
12147,Edmond Leung,艦隊,18,218314,False,0.494,0.536,11,-6.408,1,0.0457,0.704,0.0,0.354,0.369,176.818,3,cantopop
75570,Guayacán Orquesta,Navidad,33,305031,False,0.672,0.803,0,-7.062,1,0.0361,0.345,0.000688,0.0677,0.936,94.101,4,salsa
32669,Oscar Anton;Clementine,nuits d'été,57,207053,False,0.71,0.458,6,-11.79,0,0.0757,0.71,0.00179,0.112,0.29,144.019,4,french
12216,Aaron Smith;Luvli,Dancin (feat. Luvli) - Linier Remix,43,298053,False,0.803,0.781,6,-7.419,0,0.0461,0.0312,0.114,0.0793,0.462,123.995,4,chicago-house
7435,Ella Fitzgerald,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
59952,Wig Wam,Do Ya Wanna Taste It,63,176973,False,0.559,0.793,2,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,4,metal
47087,Nathan Dawe;Ella Henderson,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
43655,Jebroer;Regi,Rebel,24,166412,False,0.652,0.759,1,-6.444,1,0.0491,0.091,0.0,0.218,0.423,149.98,4,hardstyle
17283,Bruce Bruce,Get A Physical,24,157791,True,0.634,0.51,1,-19.945,1,0.942,0.903,0.0,0.7,0.496,95.225,3,comedy
56972,J Balvin;Maria Becerra,Qué Más Pues?,1,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,latin
85713,Orquesta Tipica Fernandez Fierro,Maquillaje,17,161613,False,0.508,0.278,0,-10.312,0,0.064,0.658,0.0,0.0474,0.387,113.823,4,tango
51702,Projexx;Ruger,Sidepiece (feat. Ruger),42,196800,False,0.466,0.446,6,-7.31,0,0.112,0.593,1.36e-05,0.198,0.124,98.966,4,j-dance
17097,Ron White,Dr. Phil Story,27,964097,True,0.583,0.347,11,-20.926,1,0.929,0.938,0.0,0.832,0.254,111.135,4,comedy
76103,Maelo Ruiz,Mi Mundo Es de Ella,28,353320,False,0.699,0.695,0,-9.58,1,0.0355,0.15,6.71e-06,0.0942,0.872,85.774,4,salsa
68275,Dillinger Four,Minimum Wage Is a Gateway Drug,27,141706,False,0.365,0.973,2,-3.446,1,0.0876,0.0396,0.503,0.689,0.457,179.839,4,power-pop
14731,Lund,Low,57,233962,True,0.745,0.438,4,-7.018,0,0.0326,0.678,0.112,0.125,0.0409,119.99,4,chill
54622,Nat King Cole,Joy To The World - Remastered 1999,0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz
58872,Najim Arshad;Gayatri Ashokan,Sugnadha Neerala - From “Friday”,20,284400,False,0.661,0.309,0,-10.558,1,0.0272,0.793,1.55e-06,0.106,0.34,94.915,4,malay
4159,Tony Anderson;Chris Coleman,Eschaton,39,240461,False,0.133,0.0671,2,-16.578,0,0.0344,0.747,0.903,0.0983,0.038,66.744,3,ambient
17089,Kyle Kinane,Sodium Nitrite,25,502292,True,0.454,0.77,8,-8.927,1,0.953,0.835,0.0,0.887,0.255,61.77,3,comedy
81296,NEIL FRANCES,Music Sounds Better with You,70,198305,False,0.927,0.525,8,-8.256,0,0.0667,0.274,0.238,0.0672,0.778,118.023,4,soul
57219,Luis Fonsi,Let It Snow,0,191333,False,0.552,0.676,2,-6.475,1,0.0627,0.247,0.0,0.177,0.452,147.769,4,latin
59209,Jay Chou,妳聽得到,49,230480,False,0.718,0.368,10,-9.395,1,0.0298,0.409,0.00168,0.111,0.224,115.993,4,mandopop
33948,MC Ryan SP,Tubarão Gigante,46,239882,False,0.685,0.55,5,-1.231,1,0.197,0.454,0.0,0.24,0.572,120.026,5,funk
21988,Thomas Jack;Nico & Vinz,Rivers (feat. Nico & Vinz),50,207772,False,0.629,0.695,0,-6.338,0,0.039,0.444,0.0,0.126,0.451,122.015,4,deep-house
6593,The Devil Makes Three,Uncle Harvey's Plane,28,240440,False,0.57,0.57,2,-10.798,1,0.0843,0.774,0.000101,0.976,0.827,119.912,4,bluegrass
23727,CHIC,A Warm Summer Night,0,364853,False,0.591,0.569,9,-12.68,0,0.0468,0.397,0.0111,0.175,0.495,135.98,4,disco
47152,Travis Scott,WAKE UP,70,231963,True,0.741,0.645,11,-5.116,0,0.0963,0.192,0.0,0.163,0.488,149.07,4,house
61694,Ron Flatter;Kohra,Desert - Kohra Remix,15,402965,False,0.832,0.641,6,-11.351,1,0.0401,0.00261,0.843,0.0854,0.272,121.018,4,minimal-techno
35870,Element Of Crime,Straßenbahn des Todes,37,250680,False,0.526,0.704,4,-8.091,0,0.0387,0.141,2.55e-06,0.221,0.828,164.225,4,german
1763,Ocote Soul Sounds,Coconut Rock,16,195952,False,0.796,0.904,7,-10.571,0,0.106,0.503,0.531,0.675,0.762,88.001,4,afrobeat
77144,Diego & Arnaldo,Sofri em Dobro,49,201946,False,0.686,0.774,7,-5.7,1,0.0386,0.779,0.0,0.187,0.551,114.831,4,sertanejo
2070,Zoé,Labios Rotos - En Vivo,0,244866,False,0.582,0.755,11,-7.305,1,0.0288,0.0632,0.00658,0.931,0.311,109.061,4,alt-rock
72639,The Moonglows,Ten Commandments Of Love,29,244533,False,0.407,0.0642,3,-17.702,1,0.0367,0.842,0.0,0.12,0.232,84.8,3,rock-n-roll
61930,Roberto Carlos,Amada Amante,43,259906,False,0.426,0.476,1,-10.493,1,0.0393,0.856,0.000569,0.174,0.335,140.482,4,mpb
32098,Solange Almeida,Erro,40,156370,False,0.719,0.926,1,-2.471,0,0.0317,0.36,3.29e-06,0.0848,0.935,153.969,4,forro
10177,Deekline;Specimen A;Navigator;Scattyone,Bangarang - ScattyOne Remix,10,261463,False,0.583,0.881,1,-4.665,1,0.201,0.0166,3.99e-05,0.135,0.468,173.932,4,breakbeat
38031,Napalm Death,Right You Are,12,52960,False,0.158,0.978,8,-3.926,1,0.0867,3.56e-06,0.273,0.355,0.0324,108.09,3,grindcore
43850,Sephyx;Syren,Breathe Hardstyle [Mixed],20,262466,False,0.528,0.705,4,-6.442,0,0.0394,0.0907,3.69e-05,0.593,0.155,149.944,4,hardstyle
27350,Culture Code;RØRY,More Than Words,37,230649,False,0.485,0.556,2,-8.053,1,0.0339,0.0689,0.0,0.087,0.306,76.972,4,dub
48202,LFO,Think A Moment,10,208760,False,0.578,0.654,11,-14.185,0,0.0454,0.000113,0.61,0.492,0.316,99.925,4,idm
56940,J Balvin;Bad Bunny,LA CANCIÓN,1,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin
2083,Weezer,O Come All Ye Faithful,0,124653,False,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,4,alt-rock
67905,Billie Eilish,Happier Than Ever,0,298899,False,0.314,0.238,0,-8.802,1,0.0389,0.741,0.00193,0.128,0.303,72.535,3,pop
48354,KSW;Arijit Singh;Shreya Ghoshal;Shaarib Toshi;Jawad Ahmad,Samjhawan - Lofi Flip,58,227100,False,0.58,0.418,4,-10.307,1,0.0295,0.453,0.00151,0.28,0.168,107.031,4,indian
50929,Saeed Dehghan,Second Life,0,188135,False,0.18,0.504,2,-9.646,1,0.0416,0.0148,0.881,0.173,0.0379,157.924,4,iranian
16036,dj Shawny,Bombs Away (Throwback Cypher),58,77583,False,0.714,0.389,1,-6.689,1,0.0385,0.00179,0.56,0.178,0.702,92.526,4,club
20543,Yxng Bane;D-Block Europe,Cut Me Off (feat. D-Block Europe),53,228837,True,0.806,0.769,6,-5.127,0,0.111,0.158,2.25e-05,0.0824,0.478,104.981,4,dancehall
64023,Giuseppe Verdi;Sir Colin Davis;Christine Brewer;Karen Cargill;London Symphony Orchestra,Requiem: XIV. Agnus Dei,22,267973,False,0.0896,0.00597,0,-38.577,1,0.0493,0.957,0.000393,0.109,0.0381,172.829,4,opera
59412,LaLa Hsu,行走的鱼,43,245172,False,0.563,0.563,9,-6.451,1,0.0328,0.753,0.0,0.0598,0.454,116.016,4,mandopop
19175,Charlie Puth,Light Switch,0,185680,False,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance
74339,"Nikolai Erdenko;Ансамбль ""Джанг""",Глупо я исделал,0,221253,False,0.632,0.386,0,-17.669,1,0.164,0.372,0.0,0.457,0.724,92.306,4,romance
88119,Hopex,Conquer,51,168008,False,0.57,0.85,4,-5.929,1,0.0635,0.00242,0.542,0.336,0.276,149.86,4,turkish
40920,Party Animals;The Opposites,"Dom, Lomp & Mellow - DJ Danjgo Mash-Up",29,187853,False,0.673,0.986,11,-5.249,1,0.278,0.163,3.15e-06,0.19,0.497,171.4,4,happy
35837,Hans Zimmer;Benjamin Wallfisch,2049,53,217793,False,0.0854,0.166,1,-19.743,1,0.0429,0.07,0.882,0.117,0.0258,66.695,3,german
49138,G-Eazy;Halsey,Him & I,44,268866,False,0.555,0.718,2,-6.244,1,0.113,0.0571,0.0,0.294,0.206,87.814,4,indie-pop
54453,Yeni Türkü,Sonbahardan Çizgiler,33,210800,False,0.568,0.23,2,-18.455,1,0.0343,0.464,2.14e-06,0.176,0.303,105.872,4,j-rock
82092,Caliajah;Mugas,Fiesta Ganja (feat. Mugas),27,198790,False,0.843,0.794,2,-6.51,1,0.176,0.508,0.0,0.0754,0.951,111.112,4,spanish
11183,my little airport,驗孕的下晝,39,146979,False,0.672,0.351,7,-9.991,0,0.0368,0.744,0.0015,0.0791,0.721,85.28,4,cantopop
6739,Gillian Welch,My First Lover,29,227840,False,0.653,0.453,4,-10.12,1,0.0375,0.766,0.0003,0.0756,0.489,142.347,4,bluegrass
33374,Alexandre Desplat,Bosworth,13,181586,False,0.118,0.2,7,-13.702,0,0.04,0.929,0.927,0.347,0.036,78.578,5,french
56876,Little Apple Band,1-2-3 Sesame Street,7,132960,False,0.803,0.546,3,-10.258,1,0.0321,0.0197,0.0535,0.064,0.764,114.955,4,kids
44729,Pappo;Alejandro Medina,Vamos a Buscar la Luz,22,200826,False,0.25,0.962,9,-4.307,1,0.068,6.96e-05,0.886,0.568,0.49,145.021,4,heavy-metal
60264,As I Lay Dying,My Own Grave,60,253317,False,0.477,0.994,5,-4.953,0,0.241,0.000115,0.0129,0.0534,0.0397,125.058,4,metalcore
25871,High Contrast;Clare Maguire,Almost Human (feat. Clare Maguire),19,341346,False,0.508,0.885,9,-2.514,0,0.0402,0.235,0.00161,0.0758,0.281,173.012,4,drum-and-bass
42273,Raimundos,Palhas do coqueiro,37,133760,False,0.276,0.95,8,-6.749,0,0.102,0.0111,0.000242,0.889,0.478,145.29,3,hard-rock
4764,LiSA,往け,59,228266,False,0.56,0.952,1,-2.579,0,0.162,0.135,0.0,0.162,0.689,89.872,4,anime
39524,Three Days Grace,Lost in You,58,232813,False,0.434,0.868,9,-3.503,1,0.0366,0.0199,0.0,0.162,0.366,162.969,5,grunge
15686,Wolfgang Amadeus Mozart;Mao Fujita,"Piano Sonata No. 18 in D Major, K. 576 ""Hunt"": II. Adagio",41,301400,False,0.325,0.0735,9,-26.065,1,0.0506,0.991,0.929,0.0804,0.213,173.798,4,classical
61035,Boris Brejcha,Fckng Trap,43,519360,False,0.797,0.704,5,-8.741,1,0.0529,0.000576,0.91,0.108,0.0556,125.001,4,minimal-techno
70340,blink-182,All The Small Things,1,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock
56976,Feid,Feliz Cumpleaños Ferxxo,0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,latin
56902,Feid,Feliz Cumpleaños Ferxxo,3,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,latin
4506,Hiroyuki Sawano,Eye-Water,51,181413,False,0.585,0.335,9,-13.812,0,0.0313,0.663,0.888,0.0987,0.0375,119.947,4,anime
49237,Liana Flores,rises the moon,81,161929,False,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3,indie-pop
70421,The Red Jumpsuit Apparatus,Your Guardian Angel,66,229234,False,0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,4,punk-rock
39242,Nirvana,Marigold - B-Side,63,154280,False,0.367,0.326,3,-13.025,0,0.0395,0.126,0.000599,0.12,0.333,175.109,4,grunge
69298,Lane 8;Massane,And We Knew It Was Our Time,47,563303,False,0.606,0.553,3,-9.637,0,0.0395,0.178,0.892,0.087,0.0354,124.011,4,progressive-house
89341,Rainy Lullaby,Take You to the Water,26,364981,False,0.143,0.0206,9,-30.18,0,0.0475,0.809,0.606,0.0859,0.039,71.35,4,world-music
9558,Krafty Kuts;Dynamite MC;Riya,Rev It Up (feat. Riya),16,215765,True,0.807,0.89,5,-4.086,0,0.0461,0.0444,0.0,0.43,0.497,130.016,4,breakbeat
50758,Deathtune,Human Puppet,0,262032,False,0.27,0.955,6,-3.762,1,0.0973,3.3e-05,0.000578,0.0724,0.113,160.041,4,iranian
42400,Matanza,Sob a Mira,35,241786,False,0.206,0.988,4,-5.901,0,0.134,0.00692,0.00133,0.235,0.442,182.035,4,hard-rock
86997,NG Rezonance,Android - Radio Edit,28,162739,False,0.455,0.995,1,-4.646,1,0.104,0.000508,0.862,0.0317,0.295,146.004,4,trance
37183,Tarja,Ciarán's Well,21,212773,False,0.382,0.911,2,-4.463,1,0.109,0.0431,0.00333,0.07,0.338,180.176,4,goth
31475,Salim–Sulaiman;Benny Dayal;Amitabh Bhattacharya,Tarkeebein,34,289149,False,0.797,0.695,0,-9.006,1,0.038,0.267,6.29e-05,0.124,0.525,110.012,4,folk
54611,Nat King Cole;John Legend,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
36155,Rodolfo Abrantes,Na Gravidade da Presença,40,354386,False,0.628,0.38,1,-7.226,0,0.0293,0.834,0.0,0.0849,0.464,119.971,4,gospel
14408,Larissa Lambert,My All,64,151116,False,0.573,0.265,7,-9.541,0,0.0348,0.71,0.0,0.258,0.225,107.697,4,chill
